transaction_id,transaction_date,transaction_timestamp,channel,store_id,customer_id,session_id,device_type,utm_source,product_id,category,product_name,quantity,unit_price,total_amount,payment_method,is_returned
TXN-0003099,2026-02-26,2026-02-26T13:55:04,online,,CUST-057079,1703105e,mobile,direct,home_appliances_016,home_appliances,Home Appliances Model 16,3,22009.13,66027.39,card_online,False
TXN-0003100,2025-11-07,2025-11-07T15:41:40,online,,CUST-042137,477331ef,mobile,direct,kitchen_003,kitchen,Kitchen Model 3,3,11314.68,33944.04,card_online,False
TXN-0003101,2025-03-01,2025-03-01T16:51:53,online,,CUST-022150,3a889e9e,desktop,facebook,climate_009,climate,Climate Model 9,3,25163.31,75489.93,card_pos,False
TXN-0003102,2025-02-28,2025-02-28T17:42:25,offline,100,CUST-177560,,,,kitchen_018,kitchen,Kitchen Model 18,1,25030.83,25030.83,card_pos,False
TXN-0003103,2025-11-21,2025-11-21T16:21:39,online,,CUST-050517,157d7b6d,tablet,google,networking_004,networking,Networking Model 4,2,40280.92,80561.84,cash,False
TXN-0003104,2025-05-03,2025-05-03T12:52:19,offline,77,CUST-061745,,,,photo_video_013,photo_video,Photo Video Model 13,1,18211.52,18211.52,card_pos,False
TXN-0003105,2025-12-12,2025-12-12T13:54:26,online,,CUST-119561,d021f51a,mobile,affiliate,climate_011,climate,Climate Model 11,2,11548.61,23097.22,card_pos,False
TXN-0003106,2025-02-08,2025-02-08T10:03:43,online,,CUST-090798,85d5ed7f,mobile,organic,networking_012,networking,Networking Model 12,3,32904.17,98712.51,card_pos,False
TXN-0003107,2025-12-11,2025-12-11T16:45:37,online,,CUST-177611,3d9794b0,mobile,direct,gaming_009,gaming,Gaming Model 9,1,22617.74,22617.74,cash,False
TXN-0003108,2025-10-03,2025-10-03T19:08:51,marketplace,,CUST-027749,2945a70e,desktop,,networking_019,networking,Networking Model 19,1,32287.35,32287.35,card_online,False
TXN-0003109,2026-02-04,2026-02-04T20:39:19,offline,64,CUST-017840,,,,tablets_022,tablets,Tablets Model 22,2,1277.87,2555.74,card_pos,False
TXN-0003110,2025-06-01,2025-06-01T16:44:00,offline,36,,,,,accessories_004,accessories,Accessories Model 4,2,33498.59,66997.18,card_pos,False
TXN-0003111,2025-06-09,2025-06-09T12:17:09,online,,CUST-113615,08cac19d,mobile,google,kitchen_014,kitchen,Kitchen Model 14,1,26185.47,26185.47,card_pos,False
TXN-0003112,2025-01-31,2025-01-31T09:51:01,online,,CUST-030795,43953493,mobile,direct,wearables_009,wearables,Wearables Model 9,2,23605.94,47211.88,card_online,False
TXN-0003113,2025-06-17,2025-06-17T11:50:48,online,,CUST-007642,5bd8efda,mobile,google,home_appliances_025,home_appliances,Home Appliances Model 25,2,33047.75,66095.50,card_pos,False
TXN-0003114,2026-01-31,2026-01-31T12:38:51,marketplace,,CUST-178079,363ecb29,mobile,,kitchen_019,kitchen,Kitchen Model 19,2,32930.97,65861.94,card_online,False
TXN-0003115,2025-05-14,2025-05-14T15:39:38,online,,CUST-194167,1b2d899d,mobile,direct,networking_008,networking,Networking Model 8,1,40178.39,40178.39,card_online,False
TXN-0003116,2025-10-21,2025-10-21T09:06:59,online,,CUST-178281,c79c0c7b,mobile,google,tablets_010,tablets,Tablets Model 10,2,42781.64,85563.28,card_online,False
TXN-0003117,2025-05-06,2025-05-06T19:24:52,online,,CUST-097409,7b57a603,mobile,facebook,tablets_008,tablets,Tablets Model 8,2,46130.88,92261.76,card_online,False
TXN-0003118,2025-02-11,2025-02-11T11:57:48,online,,CUST-120664,bd61adf1,mobile,organic,printers_027,printers,Printers Model 27,1,12436.38,12436.38,card_online,False
TXN-0003119,2026-02-17,2026-02-17T14:08:20,online,,CUST-023963,c6aa219c,desktop,organic,photo_video_016,photo_video,Photo Video Model 16,3,16663.06,49989.18,card_online,False
TXN-0003120,2025-06-22,2025-06-22T08:40:08,online,,CUST-007280,bed91ad6,mobile,direct,audio_004,audio,Audio Model 4,1,29674.26,29674.26,card_online,False
TXN-0003121,2025-10-26,2025-10-26T10:04:43,offline,40,CUST-169537,,,,tv_002,tv,Tv Model 2,2,43581.93,87163.86,installment,False
TXN-0003122,2025-08-13,2025-08-13T16:16:42,offline,18,CUST-111260,,,,photo_video_008,photo_video,Photo Video Model 8,2,40850.85,81701.70,card_pos,False
TXN-0003123,2025-07-29,2025-07-29T17:19:17,online,,CUST-192561,413bf625,mobile,facebook,laptops_022,laptops,Laptops Model 22,3,28628.60,85885.80,card_online,False
TXN-0003124,2026-02-28,2026-02-28T10:25:33,online,,CUST-033359,1f71ee97,desktop,organic,gaming_011,gaming,Gaming Model 11,2,26857.69,53715.38,card_online,False
TXN-0003125,2025-11-10,2025-11-10T10:51:12,offline,18,CUST-145532,,,,climate_027,climate,Climate Model 27,2,48379.85,96759.70,cash,False
TXN-0003126,2026-02-27,2026-02-27T19:59:40,online,,CUST-087362,c055308a,desktop,google,gaming_017,gaming,Gaming Model 17,1,47459.51,47459.51,installment,False
TXN-0003127,2026-02-17,2026-02-17T16:05:37,online,,CUST-179864,a0a94927,desktop,organic,home_appliances_011,home_appliances,Home Appliances Model 11,2,35859.36,71718.72,card_online,False
TXN-0003128,2025-05-13,2025-05-13T12:45:44,offline,61,CUST-126465,,,,networking_026,networking,Networking Model 26,1,18033.80,18033.80,cash,False
TXN-0003129,2025-05-21,2025-05-21T12:27:18,online,,CUST-013860,3c1fa1d5,mobile,google,climate_013,climate,Climate Model 13,3,12414.05,37242.15,installment,False
TXN-0003130,2025-03-11,2025-03-11T18:29:23,online,,CUST-095685,bd61f6ff,desktop,direct,accessories_010,accessories,Accessories Model 10,1,48021.05,48021.05,installment,False
TXN-0003131,2026-02-22,2026-02-22T14:01:37,marketplace,,CUST-026392,89406348,mobile,,kitchen_012,kitchen,Kitchen Model 12,2,32729.59,65459.18,card_online,False
TXN-0003132,2025-01-13,2025-01-13T13:46:12,offline,78,CUST-024270,,,,home_appliances_006,home_appliances,Home Appliances Model 6,2,40528.34,81056.68,installment,False
TXN-0003133,2025-11-11,2025-11-11T15:01:28,online,,CUST-147762,6ec5d045,mobile,affiliate,storage_027,storage,Storage Model 27,3,37209.02,111627.06,card_online,False
TXN-0003134,2026-02-11,2026-02-11T14:49:03,online,,CUST-057045,e76efa9f,mobile,google,laptops_023,laptops,Laptops Model 23,1,6392.88,6392.88,card_pos,False
TXN-0003135,2025-12-21,2025-12-21T16:59:33,online,,CUST-067806,146a3260,tablet,email,networking_019,networking,Networking Model 19,3,31803.15,95409.45,card_online,False
TXN-0003136,2025-03-21,2025-03-21T15:37:58,online,,CUST-069363,ec149df4,desktop,organic,photo_video_030,photo_video,Photo Video Model 30,1,39359.64,39359.64,card_online,False
TXN-0003137,2025-11-06,2025-11-06T21:29:46,offline,65,CUST-045430,,,,wearables_024,wearables,Wearables Model 24,3,31233.32,93699.96,installment,False
TXN-0003138,2026-01-07,2026-01-07T21:42:51,offline,19,CUST-027911,,,,laptops_016,laptops,Laptops Model 16,2,34115.49,68230.98,card_pos,False
TXN-0003139,2025-03-16,2025-03-16T17:13:25,online,,CUST-174499,01e60d1a,tablet,direct,printers_022,printers,Printers Model 22,1,8236.79,8236.79,card_online,False
TXN-0003140,2026-02-22,2026-02-22T08:17:46,online,,CUST-102090,c493f1ea,mobile,direct,audio_023,audio,Audio Model 23,3,13982.29,41946.87,card_online,False
TXN-0003141,2025-04-29,2025-04-29T10:45:55,marketplace,,CUST-034409,075753c6,mobile,,kitchen_003,kitchen,Kitchen Model 3,1,17639.71,17639.71,installment,False
TXN-0003142,2026-02-01,2026-02-01T10:50:59,offline,68,CUST-035346,,,,photo_video_010,photo_video,Photo Video Model 10,2,29464.59,58929.18,installment,False
TXN-0003143,2025-08-04,2025-08-04T11:20:44,offline,34,CUST-197135,,,,home_appliances_016,home_appliances,Home Appliances Model 16,1,10471.65,10471.65,card_pos,False
TXN-0003144,2025-08-22,2025-08-22T11:38:26,offline,99,CUST-049049,,,,tv_024,tv,Tv Model 24,3,22134.20,66402.60,card_pos,False
TXN-0003145,2025-06-26,2025-06-26T15:48:10,online,,CUST-017751,41391f07,mobile,email,laptops_002,laptops,Laptops Model 2,2,269.48,538.96,installment,False
TXN-0003146,2025-12-23,2025-12-23T14:50:59,marketplace,,CUST-089986,f45818bf,mobile,,kitchen_013,kitchen,Kitchen Model 13,3,33389.85,100169.55,card_online,False
TXN-0003147,2025-07-02,2025-07-02T08:35:36,online,,CUST-146652,18038adf,mobile,direct,home_appliances_008,home_appliances,Home Appliances Model 8,1,17932.60,17932.60,card_online,False
TXN-0003148,2025-10-18,2025-10-18T15:28:54,online,,CUST-059700,862dd740,mobile,google,gaming_002,gaming,Gaming Model 2,1,42095.57,42095.57,card_online,False
TXN-0003149,2025-05-21,2025-05-21T20:10:43,online,,CUST-180966,d0e56c30,mobile,email,laptops_024,laptops,Laptops Model 24,2,2772.23,5544.46,card_online,False
TXN-0003150,2025-12-23,2025-12-23T08:38:03,online,,CUST-123751,1a8b0838,mobile,google,smartphones_017,smartphones,Smartphones Model 17,3,35864.85,107594.55,installment,False
TXN-0003151,2025-03-22,2025-03-22T11:38:41,online,,CUST-183416,cf48d055,mobile,direct,networking_004,networking,Networking Model 4,2,17488.05,34976.10,card_online,False
TXN-0003152,2025-02-08,2025-02-08T15:22:07,offline,59,CUST-162806,,,,storage_011,storage,Storage Model 11,3,25900.50,77701.50,card_pos,False
TXN-0003153,2025-04-11,2025-04-11T20:27:55,marketplace,,CUST-000794,02bec82a,desktop,,smartphones_027,smartphones,Smartphones Model 27,3,27012.76,81038.28,card_online,False
TXN-0003154,2025-06-22,2025-06-22T11:59:01,marketplace,,CUST-012342,f4e58e45,mobile,,smartphones_006,smartphones,Smartphones Model 6,3,14126.86,42380.58,installment,False
TXN-0003155,2025-11-29,2025-11-29T18:34:21,offline,1,CUST-150744,,,,gaming_017,gaming,Gaming Model 17,2,16361.19,32722.38,card_pos,False
TXN-0003156,2025-01-23,2025-01-23T11:25:26,offline,80,CUST-103114,,,,audio_020,audio,Audio Model 20,2,8962.58,17925.16,card_pos,False
TXN-0003157,2025-09-14,2025-09-14T19:08:02,online,,CUST-080863,70d57bee,desktop,email,accessories_011,accessories,Accessories Model 11,1,14543.02,14543.02,installment,False
TXN-0003158,2025-12-06,2025-12-06T14:09:06,online,,CUST-127663,864b8b0f,desktop,google,gaming_030,gaming,Gaming Model 30,3,13109.67,39329.01,card_online,False
TXN-0003159,2025-04-14,2025-04-14T19:48:56,marketplace,,CUST-099002,c99fa623,mobile,,storage_019,storage,Storage Model 19,1,21401.09,21401.09,cash,False
TXN-0003160,2025-12-14,2025-12-14T19:53:55,offline,90,CUST-094347,,,,kitchen_022,kitchen,Kitchen Model 22,2,28268.26,56536.52,cash,False
TXN-0003161,2025-11-14,2025-11-14T14:29:41,online,,CUST-039646,8e94e6cf,tablet,google,laptops_025,laptops,Laptops Model 25,2,32351.34,64702.68,card_online,False
TXN-0003162,2025-05-01,2025-05-01T11:29:30,online,,CUST-013733,6eba74a1,mobile,google,photo_video_019,photo_video,Photo Video Model 19,3,44658.83,133976.49,installment,False
TXN-0003163,2025-02-26,2025-02-26T16:09:59,online,,CUST-067812,51c03321,tablet,affiliate,accessories_024,accessories,Accessories Model 24,3,33564.74,100694.22,card_online,True
TXN-0003164,2025-08-14,2025-08-14T14:22:04,online,,CUST-133422,b5956e0c,desktop,direct,smartphones_010,smartphones,Smartphones Model 10,3,29540.19,88620.57,card_pos,False
TXN-0003165,2025-08-10,2025-08-10T21:49:49,marketplace,,CUST-057823,cb639c87,desktop,,printers_023,printers,Printers Model 23,1,37890.21,37890.21,cash,False
TXN-0003166,2025-04-17,2025-04-17T15:11:04,online,,CUST-040449,904681fc,desktop,google,gaming_025,gaming,Gaming Model 25,1,18336.45,18336.45,installment,False
TXN-0003167,2025-12-04,2025-12-04T11:09:45,online,,CUST-079937,70e9e0cf,mobile,facebook,kitchen_028,kitchen,Kitchen Model 28,3,5932.92,17798.76,card_online,True
TXN-0003168,2025-10-04,2025-10-04T20:34:13,offline,53,CUST-012106,,,,networking_024,networking,Networking Model 24,2,45859.29,91718.58,card_pos,False
TXN-0003169,2025-05-18,2025-05-18T14:21:41,marketplace,,CUST-049558,58f8c6c7,mobile,,laptops_027,laptops,Laptops Model 27,1,41125.35,41125.35,installment,False
TXN-0003170,2025-10-02,2025-10-02T15:55:46,offline,57,CUST-007239,,,,audio_020,audio,Audio Model 20,3,49897.68,149693.04,installment,False
TXN-0003171,2025-08-07,2025-08-07T12:50:15,online,,CUST-064887,243c2e92,desktop,google,smartphones_001,smartphones,Smartphones Model 1,2,5144.80,10289.60,card_online,False
TXN-0003172,2025-10-30,2025-10-30T12:12:24,offline,72,CUST-173099,,,,laptops_024,laptops,Laptops Model 24,2,49592.28,99184.56,installment,False
TXN-0003173,2025-12-26,2025-12-26T15:45:31,online,,CUST-078919,101298d6,desktop,organic,home_appliances_014,home_appliances,Home Appliances Model 14,1,45344.96,45344.96,card_online,False
TXN-0003174,2025-09-14,2025-09-14T16:46:31,online,,CUST-080638,1d7be266,mobile,google,accessories_014,accessories,Accessories Model 14,1,14664.40,14664.40,installment,False
TXN-0003175,2025-11-18,2025-11-18T16:30:11,online,,CUST-109646,d1617452,mobile,google,laptops_009,laptops,Laptops Model 9,3,30296.23,90888.69,installment,False
TXN-0003176,2025-03-24,2025-03-24T21:51:33,offline,21,,,,,tablets_007,tablets,Tablets Model 7,3,43501.04,130503.12,card_pos,True
TXN-0003177,2025-12-24,2025-12-24T08:18:45,online,,CUST-071593,e9bf63c8,tablet,google,storage_004,storage,Storage Model 4,1,33157.49,33157.49,card_pos,False
TXN-0003178,2026-02-12,2026-02-12T19:29:41,online,,CUST-182382,9d3518f2,mobile,google,home_appliances_003,home_appliances,Home Appliances Model 3,3,13441.74,40325.22,card_online,False
TXN-0003179,2025-04-29,2025-04-29T19:19:23,offline,57,CUST-128857,,,,climate_003,climate,Climate Model 3,2,34342.99,68685.98,installment,False
TXN-0003180,2025-07-24,2025-07-24T14:55:16,offline,62,CUST-012287,,,,printers_012,printers,Printers Model 12,3,21763.58,65290.74,cash,False
TXN-0003181,2025-09-14,2025-09-14T14:19:21,marketplace,,CUST-084058,83d6b208,tablet,,photo_video_024,photo_video,Photo Video Model 24,3,7154.98,21464.94,card_online,False
TXN-0003182,2025-05-28,2025-05-28T17:35:32,online,,CUST-127835,40f296fb,tablet,direct,climate_020,climate,Climate Model 20,2,26554.14,53108.28,card_online,False
TXN-0003183,2025-03-27,2025-03-27T19:02:26,online,,CUST-159207,f0616681,mobile,facebook,smartphones_014,smartphones,Smartphones Model 14,3,27788.73,83366.19,card_online,False
TXN-0003184,2025-11-27,2025-11-27T14:51:30,offline,18,CUST-113192,,,,kitchen_014,kitchen,Kitchen Model 14,2,1927.11,3854.22,card_pos,False
TXN-0003185,2025-05-06,2025-05-06T11:05:34,offline,90,CUST-148550,,,,tablets_026,tablets,Tablets Model 26,2,12508.15,25016.30,card_pos,False
TXN-0003186,2025-01-11,2025-01-11T16:16:42,online,,CUST-005624,77959cfb,mobile,google,printers_003,printers,Printers Model 3,1,40087.37,40087.37,installment,False
TXN-0003187,2025-09-13,2025-09-13T17:25:06,online,,CUST-090074,c5465f4f,mobile,google,gaming_012,gaming,Gaming Model 12,2,17901.86,35803.72,installment,False
TXN-0003188,2025-06-27,2025-06-27T15:36:56,marketplace,,CUST-143185,07c77fd0,mobile,,home_appliances_023,home_appliances,Home Appliances Model 23,1,16004.59,16004.59,installment,False
TXN-0003189,2025-02-15,2025-02-15T17:27:56,online,,CUST-064866,a0a96d7a,desktop,google,photo_video_008,photo_video,Photo Video Model 8,2,47769.97,95539.94,card_pos,False
TXN-0003190,2025-10-22,2025-10-22T12:04:29,offline,84,CUST-036928,,,,gaming_023,gaming,Gaming Model 23,3,21979.68,65939.04,cash,False
TXN-0003191,2025-07-18,2025-07-18T17:07:49,offline,95,CUST-069138,,,,printers_002,printers,Printers Model 2,3,30812.45,92437.35,installment,False
TXN-0003192,2025-06-06,2025-06-06T14:51:56,online,,CUST-179308,32925798,tablet,google,photo_video_016,photo_video,Photo Video Model 16,1,29676.18,29676.18,card_online,False
TXN-0003193,2025-03-01,2025-03-01T19:53:38,online,,CUST-012744,119c11a1,mobile,email,home_appliances_019,home_appliances,Home Appliances Model 19,2,24172.05,48344.10,card_online,False
TXN-0003194,2026-02-23,2026-02-23T18:50:39,offline,41,CUST-194303,,,,storage_016,storage,Storage Model 16,3,37997.31,113991.93,card_pos,False
TXN-0003195,2025-04-07,2025-04-07T09:49:55,online,,CUST-095770,a7b32a3c,desktop,direct,kitchen_022,kitchen,Kitchen Model 22,1,45771.33,45771.33,installment,False
TXN-0003196,2026-01-10,2026-01-10T19:17:26,online,,CUST-180520,2bec0641,mobile,google,networking_013,networking,Networking Model 13,2,40811.37,81622.74,card_online,False
TXN-0003197,2025-04-22,2025-04-22T13:02:33,online,,CUST-040806,d7c18a62,mobile,organic,photo_video_026,photo_video,Photo Video Model 26,1,49272.47,49272.47,card_online,False
TXN-0003198,2025-12-11,2025-12-11T18:31:20,marketplace,,CUST-082148,cd2cc16e,tablet,,kitchen_003,kitchen,Kitchen Model 3,1,11902.87,11902.87,installment,False
TXN-0003199,2025-05-26,2025-05-26T12:33:19,online,,CUST-049710,184bc2f3,desktop,google,laptops_022,laptops,Laptops Model 22,1,3251.16,3251.16,card_online,False
TXN-0003200,2026-01-25,2026-01-25T16:03:54,online,,CUST-153160,0f31fd90,desktop,email,wearables_020,wearables,Wearables Model 20,1,47093.72,47093.72,installment,False
TXN-0003201,2025-03-13,2025-03-13T17:00:29,online,,CUST-126935,e35398a0,mobile,direct,audio_009,audio,Audio Model 9,1,4483.74,4483.74,card_online,False
TXN-0003202,2025-12-20,2025-12-20T18:14:31,online,,CUST-114339,397b2f6a,mobile,google,tv_030,tv,Tv Model 30,2,23839.81,47679.62,card_online,False
TXN-0003203,2025-08-16,2025-08-16T16:59:06,marketplace,,CUST-075524,f1cc8039,mobile,,gaming_016,gaming,Gaming Model 16,2,16159.43,32318.86,card_online,False
TXN-0003204,2025-07-28,2025-07-28T11:51:49,online,,CUST-151284,b7c94722,desktop,google,accessories_004,accessories,Accessories Model 4,3,12502.74,37508.22,card_online,False
TXN-0003205,2025-01-27,2025-01-27T18:06:13,marketplace,,CUST-066764,68713530,desktop,,storage_005,storage,Storage Model 5,2,3130.68,6261.36,card_online,False
TXN-0003206,2025-01-26,2025-01-26T17:41:56,online,,CUST-086655,fe92100d,mobile,email,accessories_006,accessories,Accessories Model 6,3,27070.79,81212.37,card_pos,False
TXN-0003207,2025-04-21,2025-04-21T17:55:38,offline,6,CUST-029340,,,,wearables_029,wearables,Wearables Model 29,1,41600.05,41600.05,card_pos,False
TXN-0003208,2025-08-15,2025-08-15T13:29:42,online,,CUST-022947,1ab674fd,tablet,facebook,gaming_020,gaming,Gaming Model 20,3,39417.11,118251.33,card_online,False
TXN-0003209,2025-08-04,2025-08-04T19:25:54,marketplace,,CUST-171297,4c83e09a,desktop,,photo_video_006,photo_video,Photo Video Model 6,1,41694.02,41694.02,card_online,False
TXN-0003210,2025-01-02,2025-01-02T11:25:17,offline,38,CUST-042040,,,,wearables_009,wearables,Wearables Model 9,1,19813.93,19813.93,installment,False
TXN-0003211,2025-05-10,2025-05-10T08:29:40,offline,20,CUST-115720,,,,tablets_006,tablets,Tablets Model 6,3,570.28,1710.84,installment,False
TXN-0003212,2025-05-03,2025-05-03T16:57:56,online,,CUST-116927,5a980eb0,tablet,google,gaming_006,gaming,Gaming Model 6,1,42388.49,42388.49,card_online,False
TXN-0003213,2025-04-22,2025-04-22T08:37:02,offline,8,CUST-055498,,,,tv_018,tv,Tv Model 18,1,2165.72,2165.72,card_pos,False
TXN-0003214,2026-01-10,2026-01-10T13:18:25,online,,CUST-096909,2c124877,desktop,google,storage_014,storage,Storage Model 14,2,46604.00,93208.00,card_online,False
TXN-0003215,2025-08-25,2025-08-25T18:13:14,online,,CUST-048185,305b20f8,desktop,facebook,photo_video_001,photo_video,Photo Video Model 1,2,40209.58,80419.16,card_online,False
TXN-0003216,2026-01-25,2026-01-25T21:49:04,offline,43,CUST-107694,,,,photo_video_014,photo_video,Photo Video Model 14,3,14394.28,43182.84,card_pos,False
TXN-0003217,2025-08-27,2025-08-27T16:23:06,online,,CUST-191127,09d24273,desktop,direct,gaming_016,gaming,Gaming Model 16,1,40916.76,40916.76,installment,False
TXN-0003218,2025-12-27,2025-12-27T20:26:00,online,,CUST-010952,8fa2351c,desktop,organic,storage_019,storage,Storage Model 19,3,20536.73,61610.19,card_pos,False
TXN-0003219,2025-12-28,2025-12-28T21:25:47,offline,35,CUST-167098,,,,tv_015,tv,Tv Model 15,1,9279.45,9279.45,card_pos,False
TXN-0003220,2025-10-16,2025-10-16T19:16:21,marketplace,,CUST-092571,8ca4d425,mobile,,tablets_006,tablets,Tablets Model 6,1,16437.17,16437.17,installment,False
TXN-0003221,2026-01-04,2026-01-04T14:02:17,online,,CUST-018373,2216c7c4,mobile,email,tv_015,tv,Tv Model 15,1,24335.71,24335.71,card_online,False
